1218495	core	Lactobacillus apinorum	Lactobacillus apinorum
1218506	core	Lactobacillus kimbladii	Lactobacillus kimbladii
1218507	core	Lactobacillus melliventris	Lactobacillus melliventris
1218508	core	Lactobacillus mellis	Lactobacillus mellis
1218591	periphery	Leptospira vanthielii serovar Holland str. Waz Holland = ATCC 700522	Leptospira vanthielii
1218598	periphery	Leptospira weilii serovar Ranarum str. ICFT	Leptospira weilii
1218599	periphery	Leptospira wolbachii serovar Codice str. CDC	Leptospira wolbachii
1219011	periphery	Rhodococcus coprophilus NBRC 100603	Rhodococcus coprophilus
1219020	periphery	Rhodococcus marinonascens NBRC 14363	Rhodococcus marinonascens
1219029	periphery	Rhodococcus yunnanensis NBRC 103083	Rhodococcus yunnanensis
1219030	periphery	Rhodococcus zopfii NBRC 100606 = JCM 9919	Rhodococcus zopfii
1219032	periphery	Comamonas terrigena NBRC 13299	Comamonas terrigena
1219033	periphery	Novosphingobium lentum NBRC 107847	Novosphingobium lentum
1219036	periphery	Sphingobium abikonense NBRC 16140	Sphingobium abikonense
1219040	periphery	Sphingomonas asaccharolytica NBRC 15499	Sphingomonas asaccharolytica
1219041	periphery	Sphingomonas azotifigens NBRC 15497	Sphingomonas azotifigens
1219043	periphery	Sphingomonas changbaiensis NBRC 104936	Sphingomonas changbaiensis
1219048	periphery	Sphingomonas mali NBRC 15500	Sphingomonas mali
1219051	periphery	Sphingomonas pituitosa NBRC 102491	Sphingomonas pituitosa
1219052	periphery	Sphingomonas pruni NBRC 15498	Sphingomonas pruni
1219053	periphery	Novosphingobium rosa NBRC 15208	Novosphingobium rosa
1219055	periphery	Sphingomonas soli NBRC 100801	Sphingomonas soli
1219058	periphery	Sphingopyxis terrae subsp. terrae NBRC 15098	Sphingopyxis terrae
1219065	periphery	Vibrio proteolyticus NBRC 13287	Vibrio proteolyticus
1219077	periphery	Vibrio azureus NBRC 104587	Vibrio azureus
1219080	periphery	Vibrio ezurae NBRC 102218	Vibrio ezurae
1219356	periphery	Thauera butanivorans NBRC 103042	Thauera butanivorans
1219360	periphery	Erwinia persicina NBRC 102418	Erwinia persicina
1219361	core	Millisia brevis NBRC 105863	Millisia brevis
1219375	periphery	Xanthomonas cassavae CFBP 4642	Xanthomonas cassavae
1219383	periphery	Acinetobacter boissieri	Acinetobacter boissieri
1219585	periphery	Arcanobacterium sp. S3PF19	Arcanobacterium sp. S3PF19
1220162	periphery	Trichosporon asahii var. asahii CBS 8904	Trichosporon asahii
1220188	periphery	Aspergillus tanneri	Aspergillus tanneri
1220495	periphery	Pseudomonas punonensis	Pseudomonas punonensis
1220534	periphery	Methanobacterium sp. Maddingley MBC34	Methanobacterium sp. Maddingley
1220535	periphery	alpha proteobacterium IMCC14465	alpha proteobacterium IMCC14465
1220551	periphery	Staphylococcus chromogenes MU 970	Staphylococcus chromogenes
1220554	periphery	Actinomadura chibensis NBRC 106107	Actinomadura chibensis
1220559	periphery	Actinomadura hibisca NBRC 15177	Actinomadura hibisca
1220563	periphery	Actinomadura latina NBRC 106108	Actinomadura latina
1220564	periphery	Actinomadura macra NBRC 14102	Actinomadura macra
1220567	periphery	Actinomadura rubrobrunea NBRC 15275	Actinomadura rubrobrunea
1220571	periphery	Alicyclobacillus kakegawensis NBRC 103104	Alicyclobacillus kakegawensis
1220572	periphery	Alicyclobacillus sendaiensis NBRC 100866	Alicyclobacillus sendaiensis
1220573	periphery	Alicyclobacillus shizuokensis NBRC 103103	Alicyclobacillus shizuokensis
1220578	periphery	Flavihumibacter petaseus NBRC 106054	Flavihumibacter petaseus
1220579	periphery	Komagataeibacter xylinus NBRC 15237	Komagataeibacter xylinus NBRC15237
1220583	periphery	Gordonia aichiensis NBRC 108223	Gordonia aichiensis
1220584	periphery	Herbiconiux solani NBRC 106740	Herbiconiux solani
1220586	periphery	Amphibacillus sediminis NBRC 103570	Amphibacillus sediminis
1220589	periphery	Lysinibacillus odysseyi 34hs-1 = NBRC 100172	Lysinibacillus odysseyi
1220924	core	Cyphellophora europaea CBS 101466	Cyphellophora europaea
1220926	periphery	Mucor circinelloides f. circinelloides 1006PhL	Mucor circinelloides f. circinelloides
1221450	periphery	Bacillus abyssalis	Bacillus abyssalis
1221500	periphery	Fictibacillus phosphorivorans	Fictibacillus phosphorivorans
1221525	periphery	Bartonella queenslandensis AUST/NH15	Bartonella queenslandensis
1221996	core	Quasibacillus thermotolerans	Quasibacillus thermotolerans
1223410	core	Altibacter lentus	Altibacter lentus
1223489	periphery	Nocardia niwae NBRC 108934 = DSM 45340	Nocardia niwae
1223494	periphery	Tetragenococcus solitarius NBRC 100494	Tetragenococcus solitarius
1223502	periphery	Geobacillus jurassicus NBRC 107829	Geobacillus jurassicus
1223505	periphery	Microbacterium resistens NBRC 103078	Microbacterium resistens
1223515	periphery	Corynebacterium humireducens NBRC 106098 = DSM 45392	Corynebacterium humireducens
1223517	periphery	Curtobacterium ammoniigenes NBRC 101786	Curtobacterium ammoniigenes
1223520	core	Neokomagataea thailandica NBRC 106555	Neokomagataea thailandica
1223521	periphery	Comamonas granuli NBRC 101663	Comamonas granuli
1223523	periphery	Streptomyces mobaraensis NBRC 13819 = DSM 40847	Streptomyces mobaraensis
1223525	periphery	Sanguibacter suarezii NBRC 16159	Sanguibacter suarezii
1223536	core	Skermania piniformis NBRC 15059	Skermania piniformis
1223541	periphery	Gordonia hydrophobica NBRC 16057	Gordonia hydrophobica
1223543	periphery	Gordonia paraffinivorans NBRC 108238	Gordonia paraffinivorans
1223545	periphery	Gordonia soli NBRC 108243	Gordonia soli
1223546	periphery	Nocardia grenadensis NBRC 108939	Nocardia grenadensis
1223547	periphery	Nocardia rhamnosiphila NBRC 108938	Nocardia rhamnosiphila
1223548	periphery	Nocardia mikamii NBRC 108933	Nocardia mikamii
1223566	periphery	Bradyrhizobium sp. CCGE-LA001	Bradyrhizobium sp. CCGELA001
1223570	periphery	Dickeya dianthicola NCPPB 3534	Dickeya dianthicola
1223802	periphery	Sulfuritalea hydrogenivorans sk43H	Sulfuritalea hydrogenivorans
1224136	periphery	Enterobacteriaceae bacterium LSJC7	Enterobacteriaceae bacterium LSJC7
1224162	periphery	Corynebacterium marinum DSM 44953	Corynebacterium marinum
1224163	periphery	Corynebacterium maris DSM 45190	Corynebacterium maris
1224164	periphery	Corynebacterium vitaeruminis DSM 20294	Corynebacterium vitaeruminis
1224749	periphery	Exiguobacterium sp. ZWU0009	Exiguobacterium sp. ZWU0009
1224947	core	Pustulibacterium marinum	Pustulibacterium marinum
1225127	periphery	Klenkia taihuensis	Klenkia taihuensis
1225179	periphery	Bartonella quintana RM-11	Bartonella quintana
1225184	periphery	Pantoea sp. A4	Pantoea sp. A4
1225341	periphery	Thalassobacillus sp. C254	Thalassobacillus sp. C254
1225476	periphery	Candidatus Rickettsiella isopodorum	Rickettsiella isopodorum
1225564	periphery	Microvirga vignae	Microvirga vignae
1225647	periphery	Phaeobacter sp. 11ANDIMAR09	Phaeobacter sp. 11ANDIMAR09
1225655	periphery	Loktanella sp. 5RATIMAR09	Loktanella sp. 5RATIMAR09
1225657	periphery	Loktanella sp. 3ANDIMAR09	Loktanella sp. 3ANDIMAR09
1225660	periphery	Ruegeria sp. 6PALISEP08	Ruegeria sp. 6PALISEP08
1225785	periphery	Dickeya sp. DW 0440	Dickeya sp. DW 0440
1226325	periphery	Clostridium sp. KLE 1755	Clostridium sp. KLE1755
1226327	periphery	Acinetobacter kookii	Acinetobacter kookii
1226968	periphery	Azospirillum humicireducens	Azospirillum humicireducens
1227077	core	Siccationidurans arizonensis	Siccationidurans arizonensis
1227261	periphery	Actinobaculum sp. oral taxon 183 str. F0552	Actinobaculum sp. F0552
1227266	periphery	Capnocytophaga sp. oral taxon 863 str. F0517	Capnocytophaga sp. F0517
1227268	periphery	Leptotrichia sp. oral taxon 879 str. F0557	Leptotrichia sp. F0557
1227272	periphery	Porphyromonas sp. oral taxon 278 str. W7784	Porphyromonas sp. W7784
1227276	periphery	Prevotella sp. F0091	Prevotella sp. F0091
1227363	core	Lactobacillus saerimneri 30a	Lactobacillus saerimneri
1227453	periphery	Haloarcula japonica DSM 6131	Haloarcula japonica
1227454	periphery	Halobiforma nitratireducens JCM 10879	Halobiforma nitratireducens
1227455	periphery	Halococcus saccharolyticus DSM 5350	Halococcus saccharolyticus
1227456	periphery	Halococcus salifodinae DSM 8989	Halococcus salifodinae
1227457	periphery	Halococcus thailandensis JCM 13552	Halococcus thailandensis
1227465	periphery	Halorubrum californiensis DSM 19288	Halorubrum californiensis
1227466	periphery	Halorubrum coriense DSM 10284	Halorubrum coriense
1227481	periphery	Halorubrum hochstenium ATCC 700873	Halorubrum hochstenium
1227482	periphery	Halorubrum lipolyticum DSM 21995	Halorubrum lipolyticum
1227484	periphery	Halorubrum saccharovorum DSM 1137	Halorubrum saccharovorum
1227488	periphery	Haloterrigena salina JCM 13891	Haloterrigena salina
1227490	periphery	Halovivax asiaticus JCM 14624	Halovivax asiaticus
1227492	periphery	Natrialba chahannaoensis JCM 10990	Natrialba chahannaoensis
1227493	periphery	Natrialba hulunbeirensis JCM 10989	Natrialba hulunbeirensis
1227496	periphery	Natrinema versiforme JCM 10478	Natrinema versiforme
1227497	periphery	Natronococcus amylolyticus DSM 10524	Natronococcus amylolyticus
1227498	periphery	Natronococcus jeotgali DSM 18795	Natronococcus jeotgali
1227499	periphery	Natronolimnobius innermongolicus JCM 12255	Natronolimnobius innermongolicus
1227500	periphery	Natronorubrum bangense JCM 10635	Natronorubrum bangense
1227549	core	Cribrihabitans marinus	Cribrihabitans marinus
1227555	periphery	Pyrobaculum sp. WP30	Pyrobaculum sp. WP30
1227739	periphery	Hymenobacter swuensis DY53	Hymenobacter swuensis
1228987	periphery	cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko	cyanobacterium endosymbiont
1229172	periphery	Leptolyngbya sp. KIOST-1	Leptolyngbya sp. KIOST1
1229203	periphery	actinobacterium LLX17	actinobacterium LLX17
1229205	periphery	Paraburkholderia phenoliruptrix BR3459a	Paraburkholderia phenoliruptrix
1229276	periphery	Sphingobacterium deserti	Sphingobacterium deserti
1229486	periphery	gamma proteobacterium L18	gamma proteobacterium L18
1229489	periphery	beta proteobacterium L13	beta proteobacterium L13
1229512	periphery	Blattabacterium cuenoti BPAA	Blattabacterium cuenoti
1229520	periphery	Alkalibacterium sp. AK22	Alkalibacterium sp. AK22
1229521	periphery	Nitrincola nitratireducens	Nitrincola nitratireducens
1229662	core	Pestalotiopsis fici W106-1	Pestalotiopsis fici
1229664	periphery	Fusarium oxysporum f. sp. cubense race 1	Fusarium oxysporum f. sp. cubense race 1
1229665	periphery	Fusarium oxysporum f. sp. cubense race 4	Fusarium oxysporum f. sp. cubense race 4
1229726	periphery	Gramella flava JLT2011	Gramella flava
1229727	core	Salipiger profundus	Salipiger profundus
1229756	periphery	Leuconostoc gelidum JB7	Leuconostoc gelidum
1229758	periphery	Leuconostoc carnosum JB16	Leuconostoc carnosum
1229780	core	Candidatus Microthrix parvicella RN1	Microthrix parvicella
1229783	periphery	Staphylococcus massiliensis S46	Staphylococcus massiliensis
1229831	periphery	Chlamydia avium 10DC88	Chlamydia avium
1229908	periphery	Candidatus Nitrosopumilus koreensis AR1	Nitrosopumilus koreensis
1229909	periphery	Candidatus Nitrosopumilus sediminis	Nitrosopumilus sediminis
1230097	periphery	Cytospora leucostoma	Cytospora leucostoma
1230338	periphery	Moraxella macacae 0408225	Moraxella macacae
1230341	periphery	Salimicrobium jeotgali	Salimicrobium jeotgali
1230342	periphery	Clostridium tetanomorphum DSM 665	Clostridium tetanomorphum
1230383	periphery	Malassezia sympodialis ATCC 42132	Malassezia sympodialis
1230451	periphery	Haloarcula argentinensis DSM 12282	Haloarcula argentinensis
1230453	periphery	Haloferax elongans ATCC BAA-1513	Haloferax elongans
1230454	periphery	Halorubrum aidingense JCM 13560	Halorubrum aidingense
1230455	periphery	Halorubrum arcis JCM 13916	Halorubrum arcis
1230456	periphery	Halorubrum kocurii JCM 14978	Halorubrum kocurii
1230457	periphery	Haloterrigena limicola JCM 13563	Haloterrigena limicola
1230458	periphery	Natrialba taiwanensis DSM 12281	Natrialba taiwanensis
1230460	periphery	Natronorubrum sulfidifaciens JCM 14089	Natronorubrum sulfidifaciens
1230476	periphery	Bradyrhizobium sp. DFCI-1	Bradyrhizobium sp. DFCI1
1230734	periphery	Clostridiales bacterium S5-A14a	Clostridiales bacterium S5A14a
1230905	periphery	Lachancea mirantina	Lachancea mirantina
1231063	periphery	Microbacterium gorillae	Microbacterium gorillae
1231241	periphery	Thermotoga sp. Mc24	Thermotoga sp. Mc24
1231336	core	Lactobacillus shenzhenensis LY-73	Lactobacillus shenzhenensis
1231339	periphery	Acetobacter cibinongensis 4H-1	Acetobacter cibinongensis
1231340	periphery	Acetobacter indonesiensis 5H-1	Acetobacter indonesiensis
1231341	periphery	Acetobacter orientalis 21F-2	Acetobacter orientalis
1231343	periphery	Acetobacter syzygii 9H-2	Acetobacter syzygii
1231391	periphery	Pusillimonas noertemannii BS8	Pusillimonas noertemannii
1231392	core	Oceaniovalibus guishaninsula JLT2003	Oceaniovalibus guishaninsula
1231623	core	Tanticharoenia sakaeratensis NBRC 103193	Tanticharoenia sakaeratensis
1231624	core	Asaia bogorensis NBRC 16594	Asaia bogorensis
1231626	core	Cardinium endosymbiont cEper1 of Encarsia pergandiella	Cardinium endosymbiont cEper1
1231657	core	Clohesyomyces aquaticus	Clohesyomyces aquaticus
1232219	periphery	Halococcus agarilyticus	Halococcus agarilyticus
1232410	periphery	Desulfuromonas sp. TF	Desulfuromonas sp. TF
1232428	periphery	Megasphaera massiliensis	Megasphaera massiliensis
1232429	core	Nesterenkonia massiliensis	Nesterenkonia massiliensis
1232431	periphery	Paenibacillus ihuae	Paenibacillus ihuae
1232436	core	Enorma timonensis	Enorma timonensis
1232437	periphery	Desulfobacula sp. TS	Desulfobacula sp. TS
1232447	periphery	Clostridiales bacterium VE202-09	Clostridiales bacterium VE20209
1232675	periphery	Micrococcus luteus str. modasa	Micrococcus luteus modasa
1232681	periphery	Lunatimonas lonarensis	Lunatimonas lonarensis
1232683	periphery	Marinobacterium sp. AK27	Marinobacterium sp. AK27
1232866	periphery	Caballeronia udeis	Caballeronia udeis
1233098	periphery	Aeromonas salmonicida subsp. achromogenes AS03	Aeromonas salmonicida achromogenes
1233231	periphery	Scytonema tolypothrichoides VB-61278	Scytonema tolypothrichoides
1233951	periphery	Chryseobacterium sp. FH1	Chryseobacterium sp. FH1
1234364	periphery	Dyella ginsengisoli LA-4	Dyella ginsengisoli
1234409	core	Catellicoccus marimammalium M35/04/3	Catellicoccus marimammalium
1234595	core	Pacificimonas flava	Pacificimonas flava
1234671	periphery	Acetobacter papayae JCM 25143	Acetobacter papayae
1234679	periphery	Carnobacterium maltaromaticum LMA28	Carnobacterium maltaromaticum
1235279	periphery	Bhargavaea cecembensis DSE10	Bhargavaea cecembensis
1235591	periphery	Pseudorhodoplanes sinuspersici	Pseudorhodoplanes sinuspersici
1235755	periphery	Salinicoccus carnicancri Crm	Salinicoccus carnicancri
1235788	periphery	Bacteroides sartorii dnLKV3	Bacteroides sartorii
1235790	periphery	Eubacterium sp. 14-2	Eubacterium sp. 142
1235792	periphery	Lachnospiraceae bacterium M18-1	Lachnospiraceae bacterium M181
1235793	periphery	Lachnospiraceae bacterium MD335	Lachnospiraceae bacterium MD335
1235794	periphery	Enterorhabdus caecimuris B7	Enterorhabdus caecimuris
1235795	periphery	Paenibacillus barengoltzii G22	Paenibacillus barengoltzii
1235796	periphery	Firmicutes bacterium M10-2	Firmicutes bacterium M102
1235797	periphery	Oscillibacter sp. 1-3	Oscillibacter sp. 13
1235798	periphery	Dorea sp. 5-2	Dorea sp. 52
1235799	periphery	Lachnospiraceae bacterium MD308	Lachnospiraceae bacterium MD308
1235800	periphery	Lachnospiraceae bacterium 10-1	Lachnospiraceae bacterium 101
1235802	periphery	Eubacterium plexicaudatum ASF492	Eubacterium plexicaudatum
1235813	periphery	Bacteroides pyogenes JCM 10003	Bacteroides pyogenes JCM10003
1235814	periphery	Bacteroides acidifaciens JCM 10556	Bacteroides acidifaciens
1235835	periphery	Anaerotruncus sp. G3(2012)	Anaerotruncus sp. G3
1235990	periphery	Candidatus Pantoea carbekii	Pantoea carbekii
1235997	core	Hydrobacter penzbergensis	Hydrobacter penzbergensis
1236179	periphery	Janthinobacterium sp. B9-8	Janthinobacterium sp. B98
1236220	periphery	Melghirimyces thermohalophilus	Melghirimyces thermohalophilus
1236494	periphery	Prevotella pleuritidis JCM 14110	Prevotella pleuritidis
1236498	periphery	Bacteroides paurosaccharolyticus JCM 15092	Bacteroides paurosaccharolyticus
1236500	periphery	Asaia astilbis JCM 15831	Asaia astilbis
1236501	periphery	Acetobacter okinawensis JCM 25146	Acetobacter okinawensis
1236502	periphery	Asaia prunellae JCM 25354	Asaia prunellae
1236508	periphery	Prevotella aurantiaca JCM 15754	Prevotella aurantiaca
1236509	periphery	Prevotella dentasini JCM 15908	Prevotella dentasini
1236517	periphery	Prevotella fusca JCM 17724	Prevotella fusca
1236518	periphery	Prevotella scopos JCM 17725	Prevotella scopos
1236525	periphery	Asaia platycodi JCM 25414	Asaia platycodi
1236542	periphery	Shewanella marina JCM 15074	Shewanella marina
1236608	periphery	Moraxella catarrhalis BBH18	Moraxella catarrhalis
1236689	core	Candidatus Methanomethylophilus alvus Mx1201	Methanomethylophilus alvus
1236902	periphery	Nocardiopsis baichengensis YIM 90130	Nocardiopsis baichengensis
1236908	periphery	Wolbachia endosymbiont of Drosophila simulans wNo	Wolbachia endosymbiont of Drosophila
1236954	periphery	Bacillus mannanilyticus JCM 10596	Bacillus mannanilyticus
1236958	core	Sneathiella glossodoripedis JCM 23214	Sneathiella glossodoripedis
1236959	periphery	Methylobacillus glycogenes JCM 2850	Methylobacillus glycogenes
1236970	periphery	Bacillus wakoensis JCM 9140	Bacillus wakoensis
1236971	periphery	Bacillus hemicellulosilyticus JCM 9152	Bacillus hemicellulosilyticus
1236973	periphery	Bacillus akibai JCM 9157	Bacillus akibai
1236974	periphery	Paenibacillus sp. JCM 10914	Paenibacillus sp. JCM10914
1236976	periphery	Paenibacillus pini JCM 16418	Paenibacillus pini
1236979	core	Marinifilum fragile JCM 15579	Marinifilum fragile
1236989	periphery	Geofilum rubicundum JCM 15548	Geofilum rubicundum
1237085	periphery	Candidatus Nitrososphaera gargensis Ga9.2	Nitrososphaera gargensis
1237149	core	Fulvivirga imtechensis AK7	Fulvivirga imtechensis
1237500	periphery	Nocardiopsis ganjiahuensis DSM 45031	Nocardiopsis ganjiahuensis
1237896	periphery	Colletotrichum gloeosporioides Cg-14	Colletotrichum gloeosporioides
1238182	core	Caenispirillum salinarum AK4	Caenispirillum salinarum
1238186	periphery	Leucobacter salsicius M1-8	Leucobacter salsicius
1238190	periphery	Halomonas jeotgali Hwa	Halomonas jeotgali
1238237	periphery	Chlamydia psittaci 10_1398_11	Chlamydia psittaci 10139811
1238424	periphery	Haloquadratum walsbyi J07HQW1	Haloquadratum walsbyi J07HQW1
1238425	periphery	Haloquadratum walsbyi J07HQW2	Haloquadratum walsbyi J07HQW2
1238426	periphery	Haloquadratum sp. J07HQX50	Haloquadratum sp. J07HQX50
1239415	periphery	Dokdonia sp. PRO95	Dokdonia sp. PRO95
1239962	periphery	Mariniradius saccharolyticus AK6	Mariniradius saccharolyticus
1240085	periphery	Anaerovibrio sp. JC8	Anaerovibrio sp. JC8
1241906	periphery	Gordonia sp. NB4-1Y	Gordonia sp. NB41Y
1242245	periphery	Acinetobacter johnsonii XBB1	Acinetobacter johnsonii
1242992	periphery	Leptospira sp. B5-022	Leptospira sp. B5022
1242993	periphery	Ehrlichia minasensis	Ehrlichia minasensis
1243604	periphery	Salmonella enterica subsp. salamae serovar 56:z10:e,n,x str. 1369-73	Salmonella enterica salamae
1243662	periphery	Paenibacillus gorillae	Paenibacillus gorillae
1243664	periphery	Bacillus massiliogorillae	Bacillus massiliogorillae
1244083	periphery	Campylobacter showae CSUNSWCD	Campylobacter showae CSUNSWCD
1244108	periphery	Jannaschia faecimaris	Jannaschia faecimaris
1244529	periphery	Campylobacter fetus subsp. testudinum Sp3	Campylobacter fetus testudinum
1244531	periphery	Campylobacter iguaniorum	Campylobacter iguaniorum
1244869	periphery	Magnetospirillum caucaseum	Magnetospirillum caucaseum
1245469	periphery	Bradyrhizobium oligotrophicum S58	Bradyrhizobium oligotrophicum
1245471	periphery	Pseudomonas resinovorans NBRC 106553	Pseudomonas resinovorans NBRC106553
1245475	periphery	Nocardiopsis prasina DSM 43845	Nocardiopsis prasina
1245526	periphery	Pseudomonas guangdongensis	Pseudomonas guangdongensis
1245528	periphery	Candida maltosa Xu316	Candida maltosa
1245745	periphery	Beauveria bassiana D1-5	Beauveria bassiana D15
1245748	periphery	Aspergillus turcosus	Aspergillus turcosus
1245769	periphery	Lachancea lanzarotensis	Lachancea lanzarotensis
1245910	periphery	Borreliella chilensis	Borreliella chilensis
1246445	periphery	Nocardiopsis kunsanensis DSM 44524	Nocardiopsis kunsanensis
1246448	periphery	Nocardiopsis valliformis DSM 45023	Nocardiopsis valliformis
1246461	periphery	Nocardiopsis alkaliphila YIM 80379	Nocardiopsis alkaliphila
1246474	periphery	Nocardiopsis xinjiangensis YIM 90004	Nocardiopsis xinjiangensis
1246485	periphery	Nocardiopsis salina YIM 90010	Nocardiopsis salina
1246581	core	Paramicrosporidium saccamoebae	Paramicrosporidium saccamoebae
1246626	periphery	Bacillus lehensis G1	Bacillus lehensis
1246637	core	Desulfamplus magnetovallimortis	Desulfamplus magnetovallimortis
1246955	core	Mycoplasma cynos C142	Mycoplasma cynos
1246995	periphery	Actinoplanes friuliensis DSM 7358	Actinoplanes friuliensis
1247514	core	Luteimonas abyssi	Luteimonas abyssi
1247726	periphery	Advenella mimigardefordensis DPN7	Advenella mimigardefordensis
1247936	periphery	Paraburkholderia ribeironis	Paraburkholderia ribeironis
1247963	periphery	Parvularcula oceani	Parvularcula oceani
1248727	periphery	endosymbiont of unidentified scaly snail isolate Monju	endosymbiont of unidentified
1248760	core	Blastomonas sp. AAP53	Blastomonas sp. AAP53
1248916	periphery	Sandarakinorhabdus sp. AAP62	Sandarakinorhabdus sp. AAP62
1248917	periphery	Porphyrobacter sp. AAP82	Porphyrobacter sp. AAP82
1249101	periphery	Mycolicibacterium celeriflavum	Mycolicibacterium celeriflavum
1249480	periphery	Candidatus Sulfuricurvum sp. RIFRC-1	Sulfuricurvum sp. RIFRC1
1249481	periphery	Brachybacterium muris UCD-AY4	Brachybacterium muris
1249483	periphery	Leptospira yanagawae serovar Saopaulo str. Sao Paulo = ATCC 700523	Leptospira yanagawae
1249552	periphery	Pseudohongiella spirulinae	Pseudohongiella spirulinae
1249627	core	Imhoffiella purpurea	Imhoffiella purpurea
1249933	periphery	Winogradskyella sp. RHA_55	Winogradskyella sp. RHA55
1249972	periphery	Cellulophaga sp. Hel_I_12	Cellulophaga sp. HelI12
1249999	periphery	Lacinutrix sp. Hel_I_90	Lacinutrix sp. HelI90
1250004	periphery	Psychroserpens sp. Hel_I_66	Psychroserpens sp. HelI66
1250005	periphery	Polaribacter sp. Hel1_85	Polaribacter sp. Hel185
1250006	periphery	Polaribacter sp. Hel_I_88	Polaribacter sp. HelI88
1250059	periphery	Tenacibaculum sp. MAR_2009_124	Tenacibaculum sp. MAR2009124
1250198	periphery	Tenacibaculum sp. MAR_2010_89	Tenacibaculum sp. MAR201089
1250205	periphery	Gramella sp. MAR_2010_147	Gramella sp. MAR2010147
1250231	periphery	Gramella sp. MAR_2010_102	Gramella sp. MAR2010102
1250232	periphery	Muricauda sp. MAR_2010_75	Muricauda sp. MAR201075
1250278	periphery	Salegentibacter sp. Hel_I_6	Salegentibacter sp. HelI6
1250295	periphery	Flavobacteriaceae bacterium MAR_2010_188	Flavobacteriaceae bacterium MAR2010188
1250539	core	Pelagibaca abyssi	Pelagibaca abyssi
1254432	periphery	Sorangium cellulosum So0157-2	Sorangium cellulosum So01572
1255043	periphery	Thioalkalivibrio nitratireducens DSM 14787	Thioalkalivibrio nitratireducens
1255277	periphery	Alicyclobacillus acidiphilus NBRC 100859	Alicyclobacillus acidiphilus
1255658	core	Luteococcus japonicus LSP_Lj1	Luteococcus japonicus
1256989	periphery	Providencia alcalifaciens R90-1475	Providencia alcalifaciens
1257021	core	Flammeovirgaceae bacterium 311	Flammeovirgaceae bacterium 311
1257025	periphery	Leptospira terpstrae serovar Hualin str. LT 11-33 = ATCC 700639	Leptospira terpstrae
1257118	core	Acanthamoeba castellanii str. Neff	Acanthamoeba castellanii
1259795	periphery	Coprothermobacter platensis DSM 11748	Coprothermobacter platensis
1260251	periphery	Spiribacter salinus M19-40	Spiribacter salinus
1260356	periphery	Enterococcus faecalis 13-SD-W-01	Enterococcus faecalis 13SDW01
1260918	periphery	Mycobacterium fragae	Mycobacterium fragae
1261131	periphery	Candidatus Liberibacter americanus str. Sao Paulo	Liberibacter americanus
1261617	periphery	Duganella zoogloeoides ATCC 25935	Duganella zoogloeoides
1261621	periphery	Aromatoleum toluclasticum ATCC 700605	Aromatoleum toluclasticum
1261634	periphery	Roseburia sp. 499	Roseburia sp. 499
1261635	periphery	Roseburia sp. 831b	Roseburia sp. 831b
1261636	periphery	Anaerostipes sp. 494a	Anaerostipes sp. 494a
1261637	periphery	Anaerostipes sp. 992a	Anaerostipes sp. 992a
1261640	periphery	Eubacterium sp. 68-3-10	Eubacterium sp. 68310
1262450	periphery	Ophiostoma piceae UAMH 11346	Ophiostoma piceae
1262470	periphery	Herbaspirillum hiltneri N3	Herbaspirillum hiltneri
1262585	periphery	Acinetobacter qingfengensis	Acinetobacter qingfengensis
1262685	periphery	Acetobacter sp. CAG:977	Acetobacter sp. CAG977
1262686	periphery	Acholeplasma sp. CAG:878	Acholeplasma sp. CAG878
1262687	periphery	Acidaminococcus sp. CAG:542	Acidaminococcus sp. CAG542
1262688	periphery	Acidaminococcus sp. CAG:917	Acidaminococcus sp. CAG917
1262689	periphery	Acidiphilium sp. CAG:727	Acidiphilium sp. CAG727
1262691	periphery	Akkermansia sp. CAG:344	Akkermansia sp. CAG344
1262693	periphery	Alistipes sp. CAG:268	Alistipes sp. CAG268
1262695	periphery	Alistipes sp. CAG:435	Alistipes sp. CAG435
1262696	periphery	Alistipes sp. CAG:514	Alistipes sp. CAG514
1262698	periphery	Alistipes sp. CAG:831	Alistipes sp. CAG831
1262700	periphery	Anaerotruncus sp. CAG:528	Anaerotruncus sp. CAG528
1262703	periphery	Anaerotruncus sp. CAG:390	Anaerotruncus sp. CAG390
1262705	periphery	Azospirillum sp. CAG:239	Azospirillum sp. CAG239
1262708	periphery	Bacillus sp. CAG:988	Bacillus sp. CAG988
1262734	periphery	Bacteroides sp. CAG:1060	Bacteroides sp. CAG1060
1262736	periphery	Bacteroides sp. CAG:144	Bacteroides sp. CAG144
1262740	periphery	Bacteroides sp. CAG:462	Bacteroides sp. CAG462
1262742	periphery	Bacteroides sp. CAG:545	Bacteroides sp. CAG545
1262747	periphery	Bacteroides sp. CAG:702	Bacteroides sp. CAG702
1262748	periphery	Bacteroides sp. CAG:709	Bacteroides sp. CAG709
1262751	periphery	Bacteroides sp. CAG:770	Bacteroides sp. CAG770
1262753	periphery	Bacteroides sp. CAG:927	Bacteroides sp. CAG927
1262756	periphery	Blautia sp. CAG:257	Blautia sp. CAG257
1262758	periphery	Blautia sp. CAG:52	Blautia sp. CAG52
1262759	periphery	Brachyspira sp. CAG:484	Brachyspira sp. CAG484
1262760	periphery	Brachyspira sp. CAG:700	Brachyspira sp. CAG700
